fecha,mes,semana,dia_semana,hora,peatones,avg_vel_peatones,child,avg_vel_child,mujer,avg_vel_mujer,hombre,avg_vel_hombre,bicycle,avg_vel_bicycle,motorcycle,avg_vel_motorcycle,autos,avg_vel_autos,car,avg_vel_car,pickup,avg_vel_pickup,van,avg_vel_van,truck,avg_vel_truck,bus,avg_vel_bus
03/09/2021,Agosto,36,viernes,18,48,7,0,0,21,9,27,13,10,32,70,47,1871,55,1695,74,130,70,26,68,20,61,36,60
03/09/2021,Agosto,36,viernes,19,101,7,6,5,45,7,50,8,5,45,144,66,3111,55,2942,72,125,67,29,72,15,64,43,59
03/09/2021,Agosto,36,viernes,20,130,9,6,8,47,7,77,10,5,39,39,53,3231,47,3065,61,115,61,27,57,24,57,49,56
03/09/2021,Agosto,36,viernes,21,141,6,5,5,57,6,79,6,0,0,23,44,2120,47,2067,61,41,59,9,59,3,55,46,49
03/09/2021,Agosto,36,viernes,22,79,6,2,5,32,5,45,9,8,36,23,42,1371,54,1323,63,40,61,5,75,3,72,29,50
03/09/2021,Agosto,36,viernes,23,4,3,0,0,2,5,2,5,0,0,2,45,82,26,80,66,2,65,0,0,0,0,0,0
04/09/2021,Agosto,36,sábado,5,14,2,0,0,0,0,14,5,0,0,1,35,65,31,63,47,1,65,0,0,1,45,8,45
04/09/2021,Agosto,36,sábado,6,38,7,0,0,9,8,29,12,13,33,6,30,145,40,134,54,8,44,1,45,2,55,11,50
04/09/2021,Agosto,36,sábado,7,94,7,1,5,20,10,73,7,26,28,13,47,323,50,289,65,23,62,3,72,8,51,25,51
04/09/2021,Agosto,36,sábado,8,47,5,0,0,11,7,36,8,46,33,19,51,619,51,527,72,62,65,10,63,20,56,32,53
04/09/2021,Agosto,36,sábado,9,46,5,0,0,11,6,35,10,52,33,20,49,950,55,808,77,96,71,10,73,36,56,23,64
04/09/2021,Agosto,36,sábado,10,22,6,0,0,8,9,14,11,47,31,35,50,1087,55,933,76,100,69,14,76,40,57,22,63
04/09/2021,Agosto,36,sábado,11,28,7,2,5,9,7,17,9,21,33,30,44,1231,55,1072,77,95,70,31,70,33,60,18,64
04/09/2021,Agosto,36,sábado,12,15,7,0,0,5,9,10,11,7,41,56,68,1439,53,1266,76,114,67,22,62,37,62,19,65
04/09/2021,Agosto,36,sábado,13,43,8,3,12,9,5,31,7,9,32,89,57,1603,54,1451,75,91,68,30,71,31,56,22,70
04/09/2021,Agosto,36,sábado,14,35,5,0,0,8,8,27,8,13,33,116,49,1532,56,1375,79,104,68,30,65,23,66,29,67
04/09/2021,Agosto,36,sábado,15,49,6,1,5,23,6,25,7,8,24,77,54,1229,54,1138,74,66,68,14,73,11,52,21,65
04/09/2021,Agosto,36,sábado,16,22,7,1,5,8,8,13,9,9,51,74,61,1075,55,1001,76,47,71,17,66,10,61,27,61
04/09/2021,Agosto,36,sábado,17,43,6,1,5,13,6,29,6,2,15,60,49,1048,53,970,77,55,69,15,66,8,55,27,56
04/09/2021,Agosto,36,sábado,18,30,6,2,5,6,5,22,8,7,54,46,62,1112,51,1038,75,60,62,7,66,7,52,32,50
04/09/2021,Agosto,36,sábado,19,64,5,2,5,15,5,47,6,3,22,69,59,1122,52,1079,72,29,74,7,55,7,58,27,49
04/09/2021,Agosto,36,sábado,20,46,5,0,0,16,5,30,9,3,42,23,48,1181,47,1149,63,26,65,3,58,3,48,25,52
04/09/2021,Agosto,36,sábado,21,70,5,0,0,20,6,50,9,1,45,10,42,963,45,928,63,27,63,3,58,5,39,15,48
04/09/2021,Agosto,36,sábado,22,42,8,2,10,11,5,29,8,3,45,9,38,650,50,635,60,10,68,3,68,2,55,13,47
04/09/2021,Agosto,36,sábado,23,7,3,0,0,2,5,5,5,0,0,4,48,37,30,36,64,1,85,0,0,0,0,0,0
05/09/2021,Agosto,36,domingo,5,5,2,0,0,0,0,5,5,0,0,1,15,67,16,66,44,1,35,0,0,0,0,0,0
05/09/2021,Agosto,36,domingo,6,12,6,0,0,1,5,11,12,0,0,5,37,91,21,90,51,1,55,0,0,0,0,6,48
05/09/2021,Agosto,36,domingo,7,40,5,0,0,7,9,33,7,8,31,5,37,145,43,132,61,9,64,2,55,2,35,12,52
05/09/2021,Agosto,36,domingo,8,46,11,1,15,8,8,37,10,49,28,14,49,206,36,182,57,15,49,7,39,2,35,14,51
05/09/2021,Agosto,36,domingo,9,89,5,0,0,21,8,68,8,76,21,16,41,300,43,271,57,20,53,2,60,7,45,13,52
05/09/2021,Agosto,36,domingo,10,63,9,9,11,16,7,38,9,141,19,20,43,367,52,344,62,20,59,2,65,1,75,12,53
05/09/2021,Agosto,36,domingo,11,75,8,5,9,14,7,56,7,133,18,32,45,446,44,405,64,30,60,7,45,4,53,11,58
05/09/2021,Agosto,36,domingo,12,25,5,0,0,5,7,20,7,64,23,38,54,580,44,541,61,32,60,5,53,2,45,12,51
05/09/2021,Agosto,36,domingo,13,24,4,0,0,4,5,20,6,3,42,74,46,902,46,844,68,35,64,11,55,12,41,15,58
05/09/2021,Agosto,36,domingo,14,8,3,0,0,1,5,7,5,9,26,111,44,886,58,848,76,25,75,6,75,7,62,11,60
05/09/2021,Agosto,36,domingo,15,13,4,0,0,1,5,12,6,7,36,106,48,786,51,742,73,31,69,6,68,7,44,11,53
05/09/2021,Agosto,36,domingo,16,26,3,0,0,7,5,19,5,9,51,76,63,788,49,729,71,45,62,9,66,5,47,13,56
05/09/2021,Agosto,36,domingo,17,26,10,1,15,8,6,17,9,6,53,55,63,947,47,891,72,45,65,8,61,3,35,17,49
05/09/2021,Agosto,36,domingo,18,35,6,1,5,18,5,16,8,10,36,57,50,991,58,953,75,31,69,4,80,3,68,16,53
05/09/2021,Agosto,36,domingo,19,47,6,0,0,12,8,35,9,11,36,81,60,949,49,906,70,30,68,5,65,8,41,18,55
05/09/2021,Agosto,36,domingo,20,48,6,1,5,15,5,32,8,4,35,23,58,932,46,896,64,27,65,6,57,3,45,15,48
05/09/2021,Agosto,36,domingo,21,70,6,1,5,27,5,42,6,4,43,18,43,647,48,630,62,11,60,4,63,2,55,12,57
05/09/2021,Agosto,36,domingo,22,57,5,1,5,28,5,28,6,4,35,6,40,397,32,384,63,11,68,0,0,2,30,10,51
05/09/2021,Agosto,36,domingo,23,3,3,0,0,1,5,2,5,0,0,0,0,26,13,26,65,0,0,0,0,0,0,0,0
06/09/2021,Agosto,37,lunes,5,12,4,0,0,0,0,12,11,1,15,3,25,59,21,56,51,3,52,0,0,0,0,9,51
06/09/2021,Agosto,37,lunes,6,57,6,0,0,14,7,43,12,9,26,7,35,252,47,236,64,12,52,2,55,2,65,15,56
06/09/2021,Agosto,37,lunes,7,94,6,0,0,14,8,80,9,31,32,10,42,1461,53,1376,72,61,70,9,67,15,58,39,53
06/09/2021,Agosto,37,lunes,8,50,4,0,0,25,6,25,7,33,36,18,57,1415,55,1261,74,112,69,21,75,21,56,38,56
06/09/2021,Agosto,37,lunes,9,36,4,0,0,12,6,24,6,17,30,21,52,1529,53,1309,74,133,68,29,65,58,58,35,64
06/09/2021,Agosto,37,lunes,10,26,4,0,0,8,5,18,7,9,29,21,47,1660,52,1438,71,130,64,38,67,54,58,30,62
06/09/2021,Agosto,37,lunes,11,22,6,0,0,10,9,12,8,2,25,24,45,1960,51,1752,74,133,67,36,67,39,49,19,66
06/09/2021,Agosto,37,lunes,12,8,6,0,0,2,10,6,7,7,34,28,69,1487,54,1315,75,98,67,29,69,45,57,22,59
06/09/2021,Agosto,37,lunes,13,46,4,0,0,8,5,38,8,6,28,40,57,1748,55,1525,76,128,71,44,73,51,57,18,63
06/09/2021,Agosto,37,lunes,14,25,5,0,0,5,5,20,9,3,45,61,47,1944,55,1752,78,121,71,32,67,39,59,20,67
06/09/2021,Agosto,37,lunes,15,26,7,1,5,17,7,8,9,1,35,61,51,1748,55,1551,77,103,69,33,68,61,61,25,63
06/09/2021,Agosto,37,lunes,16,36,6,1,5,19,7,16,7,9,45,52,51,1792,53,1605,73,115,67,33,68,39,57,29,58
06/09/2021,Agosto,37,lunes,17,29,4,0,0,7,5,22,6,10,33,45,44,1877,55,1690,74,117,69,38,71,32,59,28,56
06/09/2021,Agosto,37,lunes,18,37,4,0,0,11,7,26,6,11,32,36,45,2020,55,1867,73,109,68,25,63,19,68,30,64
06/09/2021,Agosto,37,lunes,19,73,5,0,0,17,8,56,7,13,33,45,53,1933,54,1802,72,96,68,23,65,12,64,36,59
06/09/2021,Agosto,37,lunes,20,74,6,2,5,18,6,54,7,3,35,19,49,1334,51,1264,64,54,67,8,68,8,54,23,53
06/09/2021,Agosto,37,lunes,21,51,6,1,5,15,5,35,9,2,30,13,45,775,47,740,62,28,63,3,65,4,43,21,49
06/09/2021,Agosto,37,lunes,22,51,5,1,5,12,5,38,5,2,35,9,47,547,37,532,63,13,60,0,0,2,60,12,52
06/09/2021,Agosto,37,lunes,23,1,2,0,0,0,0,1,5,0,0,0,0,32,22,31,64,1,45,0,0,0,0,0,0
07/09/2021,Agosto,37,martes,5,12,14,0,0,1,25,11,17,6,32,5,31,59,29,56,41,2,50,1,55,0,0,8,48
07/09/2021,Agosto,37,martes,6,77,8,0,0,14,9,63,16,17,32,13,33,318,43,297,59,12,59,2,50,7,45,13,52
07/09/2021,Agosto,37,martes,7,129,6,0,0,19,10,110,8,43,34,12,43,1816,48,1742,62,48,68,13,54,13,56,37,51
07/09/2021,Agosto,37,martes,8,74,6,0,0,22,10,52,7,40,36,22,51,1676,50,1503,68,108,64,35,58,30,58,37,55
07/09/2021,Agosto,37,martes,9,48,4,0,0,6,7,42,6,17,33,16,50,1457,50,1257,68,121,63,26,62,53,56,32,58
07/09/2021,Agosto,37,martes,10,13,4,0,0,1,5,12,8,6,27,27,43,1668,49,1460,64,138,61,29,62,41,55,26,55
07/09/2021,Agosto,37,martes,11,31,4,0,0,5,5,26,7,4,33,19,48,1988,48,1768,66,126,59,51,61,43,53,17,56
07/09/2021,Agosto,37,martes,12,44,4,0,0,15,5,29,6,2,25,38,64,2388,52,2037,71,200,65,91,68,60,58,34,60
07/09/2021,Agosto,37,martes,13,71,5,0,0,26,8,45,8,0,0,102,56,3283,53,2877,75,253,68,70,68,83,56,37,64
07/09/2021,Agosto,37,martes,14,47,6,0,0,15,9,32,8,13,20,116,49,3521,55,3106,78,245,67,73,69,97,62,36,62
07/09/2021,Agosto,37,martes,15,68,6,1,5,31,7,36,8,5,41,49,50,3146,54,2798,76,198,70,56,70,94,56,53,62
07/09/2021,Agosto,37,martes,16,79,5,0,0,30,6,49,7,10,45,61,53,3294,55,2899,77,244,65,63,68,88,62,49,61
07/09/2021,Agosto,37,martes,17,59,6,0,0,22,6,37,11,11,18,86,47,3627,55,3182,76,323,70,64,67,58,63,38,62
07/09/2021,Agosto,37,martes,18,140,5,0,0,52,7,88,8,15,36,96,45,4088,56,3744,75,263,68,45,75,36,61,74,59
07/09/2021,Agosto,37,martes,19,157,8,3,8,65,8,89,7,7,25,87,48,3503,54,3258,75,185,73,40,66,20,58,59,63
07/09/2021,Agosto,37,martes,20,174,5,0,0,67,5,107,11,6,28,34,49,2447,46,2348,64,79,65,17,61,3,38,51,51
07/09/2021,Agosto,37,martes,21,108,8,2,5,31,7,75,11,4,40,16,49,1373,45,1281,60,71,58,13,60,8,49,42,53
07/09/2021,Agosto,37,martes,22,88,4,0,0,30,6,58,5,4,45,18,49,708,40,679,62,20,52,4,50,5,35,21,52
07/09/2021,Agosto,37,martes,23,3,2,0,0,0,0,3,5,0,0,0,0,39,13,39,65,0,0,0,0,0,0,2,50
08/09/2021,Agosto,37,miércoles,5,14,9,0,0,5,9,9,18,0,0,3,35,76,32,69,48,2,50,1,15,4,45,8,48
08/09/2021,Agosto,37,miércoles,6,57,6,0,0,11,7,46,13,14,31,4,33,271,41,250,60,15,52,1,45,5,47,16,54
08/09/2021,Agosto,37,miércoles,7,136,6,0,0,14,9,122,9,45,34,11,40,1888,48,1800,62,69,62,7,62,12,54,36,51
08/09/2021,Agosto,37,miércoles,8,57,5,0,0,19,6,38,8,36,34,17,59,1442,51,1298,69,94,67,23,63,27,54,37,55
08/09/2021,Agosto,37,miércoles,9,31,5,0,0,13,8,18,8,5,33,15,49,1511,53,1324,70,116,66,28,70,43,59,32,60
08/09/2021,Agosto,37,miércoles,10,22,4,0,0,9,5,13,8,12,30,21,45,1656,48,1493,67,107,61,19,59,37,51,30,60
08/09/2021,Agosto,37,miércoles,11,34,5,0,0,8,8,26,9,5,25,21,49,2009,49,1826,67,125,62,26,63,32,53,19,57
08/09/2021,Agosto,37,miércoles,12,23,5,2,5,8,6,13,5,3,32,26,68,1336,52,1186,74,91,66,21,65,38,58,23,59
08/09/2021,Agosto,37,miércoles,13,47,4,0,0,5,7,42,5,1,45,41,54,1701,53,1508,75,116,67,33,67,44,58,17,67
08/09/2021,Agosto,37,miércoles,14,53,4,0,0,3,5,50,6,3,28,63,46,1740,55,1560,78,112,70,30,64,38,62,21,61
08/09/2021,Agosto,37,miércoles,15,31,8,1,5,12,8,18,10,4,43,51,51,1624,55,1424,77,118,71,36,66,46,60,27,66
08/09/2021,Agosto,37,miércoles,16,45,4,0,0,17,6,28,7,2,30,34,48,1694,53,1494,76,129,68,41,66,30,54,30,52
08/09/2021,Agosto,37,miércoles,17,46,6,2,5,10,6,34,6,11,20,44,50,1894,54,1692,76,146,68,30,62,26,64,30,62
08/09/2021,Agosto,37,miércoles,18,43,10,2,15,9,7,32,7,7,41,46,46,2179,58,2010,74,136,70,20,77,13,69,32,58
08/09/2021,Agosto,37,miércoles,19,78,8,4,10,22,6,52,8,5,35,55,55,1870,55,1736,75,104,68,23,67,7,64,27,66
08/09/2021,Agosto,37,miércoles,20,90,6,1,5,36,7,53,7,4,48,23,47,1325,46,1275,63,34,62,8,55,8,49,32,52
08/09/2021,Agosto,37,miércoles,21,31,4,0,0,15,5,16,8,2,40,12,48,770,40,736,63,26,53,6,62,2,20,20,53
08/09/2021,Agosto,37,miércoles,22,60,4,0,0,29,5,31,6,2,5,11,43,498,50,474,63,18,62,3,65,3,58,13,50
08/09/2021,Agosto,37,miércoles,23,7,3,0,0,2,5,5,5,0,0,0,0,34,14,34,69,0,0,0,0,0,0,0,0
09/09/2021,Agosto,37,jueves,5,20,7,0,0,1,5,19,15,7,28,2,25,79,25,72,48,5,49,0,0,2,30,9,57
09/09/2021,Agosto,37,jueves,6,80,12,1,15,13,8,66,14,10,27,8,39,265,41,245,60,11,55,2,45,7,44,16,49
09/09/2021,Agosto,37,jueves,7,123,12,3,22,16,6,104,8,56,34,15,46,1938,47,1864,62,51,66,13,47,10,59,36,50
09/09/2021,Agosto,37,jueves,8,62,5,0,0,25,7,37,7,36,36,15,58,1623,51,1472,71,102,68,22,64,27,51,39,57
09/09/2021,Agosto,37,jueves,9,48,4,0,0,14,6,34,7,12,36,28,52,1438,52,1244,70,105,68,30,64,59,59,29,61
09/09/2021,Agosto,37,jueves,10,22,8,0,0,4,18,18,5,6,30,29,44,1742,48,1548,66,108,63,41,61,45,53,29,55
09/09/2021,Agosto,37,jueves,11,26,5,0,0,8,8,18,8,0,0,21,47,2144,47,1962,69,109,63,31,50,42,55,24,55
09/09/2021,Agosto,37,jueves,12,30,8,3,8,8,8,19,8,3,18,29,57,1452,52,1253,72,112,64,39,65,48,57,25,59
09/09/2021,Agosto,37,jueves,13,20,9,1,15,1,5,18,7,2,35,39,57,1625,52,1435,73,102,70,49,64,39,52,19,64
09/09/2021,Agosto,37,jueves,14,20,5,0,0,3,8,17,8,3,18,44,55,1870,54,1689,76,106,71,31,65,44,59,18,64
09/09/2021,Agosto,37,jueves,15,16,5,0,0,7,6,9,7,7,35,57,53,1698,52,1493,75,121,64,37,65,47,54,24,65
09/09/2021,Agosto,37,jueves,16,31,5,0,0,13,7,18,7,5,49,31,51,1731,53,1566,74,112,64,33,65,20,61,28,58
09/09/2021,Agosto,37,jueves,17,46,6,1,5,8,6,37,8,17,31,35,48,1945,55,1742,73,125,70,46,67,32,63,25,65
09/09/2021,Agosto,37,jueves,18,56,6,1,5,20,7,35,8,11,39,41,45,2101,50,1926,72,128,68,27,64,20,46,38,56
09/09/2021,Agosto,37,jueves,19,61,5,0,0,16,7,45,8,9,41,50,55,1993,52,1869,73,104,65,11,72,9,48,26,63
09/09/2021,Agosto,37,jueves,20,71,5,0,0,28,5,43,11,3,52,10,48,1383,48,1328,63,41,61,10,58,4,58,27,49
09/09/2021,Agosto,37,jueves,21,50,5,0,0,14,5,36,11,7,42,24,51,761,48,724,63,24,62,6,60,7,55,22,54
09/09/2021,Agosto,37,jueves,22,18,9,1,15,7,5,10,6,4,38,15,42,541,48,525,63,10,70,2,50,4,55,18,51
09/09/2021,Agosto,37,jueves,23,3,8,1,5,0,0,2,20,0,0,0,0,69,27,68,70,1,65,0,0,0,0,0,0
10/09/2021,Agosto,37,viernes,5,14,8,0,0,2,10,12,15,1,35,4,33,56,20,52,49,4,50,0,0,0,0,7,54
10/09/2021,Agosto,37,viernes,6,46,6,0,0,10,7,36,12,7,39,3,35,240,41,221,61,13,57,2,35,4,53,14,55
10/09/2021,Agosto,37,viernes,7,119,6,0,0,5,9,114,10,20,38,16,46,1671,53,1590,67,55,67,12,67,14,65,42,55
10/09/2021,Agosto,37,viernes,8,91,5,0,0,28,6,63,7,27,39,27,54,2280,49,2041,69,141,66,33,60,65,52,54,52
10/09/2021,Agosto,37,viernes,9,114,7,1,5,30,6,83,8,53,33,38,51,2880,51,2461,68,267,63,59,67,93,59,60,59
10/09/2021,Agosto,37,viernes,10,42,5,0,0,7,5,35,9,7,34,55,42,3410,50,2980,68,236,65,82,60,112,56,64,58
10/09/2021,Agosto,37,viernes,11,27,5,0,0,4,5,23,9,1,5,59,54,4166,51,3771,72,248,63,67,65,80,57,40,56
10/09/2021,Agosto,37,viernes,12,26,5,0,0,10,6,16,8,1,15,101,69,3016,54,2615,73,233,68,71,70,97,61,45,61
10/09/2021,Agosto,37,viernes,13,63,4,0,0,12,7,51,6,3,55,92,54,3598,51,3145,74,273,66,78,60,102,55,34,66
10/09/2021,Agosto,37,viernes,14,60,5,0,0,19,6,41,9,7,29,138,45,4002,52,3609,72,233,65,62,66,98,55,44,62
10/09/2021,Agosto,37,viernes,15,39,5,0,0,8,6,31,9,9,59,118,59,3259,52,2870,75,219,66,60,65,110,53,44,62
10/09/2021,Agosto,37,viernes,16,55,5,0,0,23,8,32,7,21,42,75,51,3842,51,3408,75,253,63,88,64,93,53,49,60
10/09/2021,Agosto,37,viernes,17,69,5,0,0,26,8,43,8,14,34,91,48,3609,54,3162,76,286,70,94,63,67,62,49,59
10/09/2021,Agosto,37,viernes,18,76,7,1,5,34,8,41,7,20,40,112,48,3929,54,3566,74,233,69,76,66,54,60,71,62
10/09/2021,Agosto,37,viernes,19,149,6,1,5,38,5,110,8,12,52,130,63,3923,51,3652,72,187,69,35,62,49,53,57,59
10/09/2021,Agosto,37,viernes,20,74,8,3,5,30,7,41,12,6,42,18,50,2034,44,1949,61,59,59,6,48,20,49,28,54
10/09/2021,Agosto,37,viernes,21,60,5,0,0,16,5,44,11,0,0,24,45,1125,43,1081,60,23,59,10,50,11,46,23,52
10/09/2021,Agosto,37,viernes,22,30,6,1,5,13,7,16,5,3,48,15,48,596,43,576,61,10,52,6,53,4,48,14,59
10/09/2021,Agosto,37,viernes,23,3,2,0,0,0,0,3,5,0,0,2,45,49,37,47,67,1,65,0,0,1,55,0,0
11/09/2021,Agosto,37,sábado,5,11,6,1,5,3,5,7,9,1,45,5,27,66,19,64,51,2,45,0,0,0,0,7,48
11/09/2021,Agosto,37,sábado,6,34,7,0,0,10,8,24,12,10,29,5,33,170,37,157,56,9,48,1,35,3,48,11,51
11/09/2021,Agosto,37,sábado,7,122,5,0,0,20,6,102,8,28,30,14,42,320,39,270,62,34,57,5,45,11,31,30,47
11/09/2021,Agosto,37,sábado,8,62,4,0,0,11,6,51,7,37,34,18,51,676,48,564,68,71,60,16,62,25,51,30,52
11/09/2021,Agosto,37,sábado,9,46,4,0,0,6,5,40,8,32,35,23,50,957,51,816,71,86,65,18,63,37,56,22,59
11/09/2021,Agosto,37,sábado,10,22,6,0,0,4,8,18,11,30,28,39,49,1123,53,973,72,101,63,19,72,30,58,22,60
11/09/2021,Agosto,37,sábado,11,32,5,0,0,10,6,22,9,31,28,28,49,1266,55,1118,75,95,68,24,69,29,60,22,61
11/09/2021,Agosto,37,sábado,12,29,6,2,5,12,6,15,6,10,39,49,57,1452,55,1295,73,110,69,21,70,26,64,21,63
11/09/2021,Agosto,37,sábado,13,58,5,0,0,15,8,43,7,14,31,88,47,1701,55,1535,76,113,65,27,71,26,65,20,65
11/09/2021,Agosto,37,sábado,14,26,5,0,0,11,6,15,9,6,27,108,50,1539,57,1399,77,82,70,34,74,24,62,25,60
11/09/2021,Agosto,37,sábado,15,27,4,0,0,10,6,17,7,11,32,107,52,1215,54,1111,76,68,68,21,66,15,58,27,65
11/09/2021,Agosto,37,sábado,16,33,4,0,0,8,5,25,7,9,53,60,64,1085,52,1011,75,56,64,6,63,12,57,29,59
11/09/2021,Agosto,37,sábado,17,41,6,1,5,7,6,33,5,9,39,50,50,1083,54,1008,75,59,68,8,68,8,59,33,50
11/09/2021,Agosto,37,sábado,18,49,6,2,5,18,5,29,8,7,34,32,52,1002,55,950,76,36,69,11,68,5,61,32,48
11/09/2021,Agosto,37,sábado,19,65,7,1,5,31,5,33,10,9,44,119,59,2023,54,1907,73,89,69,19,71,8,56,45,56
11/09/2021,Agosto,37,sábado,20,162,6,5,5,63,6,94,8,6,47,47,51,2257,45,2179,63,48,61,19,53,11,48,40,50
11/09/2021,Agosto,37,sábado,21,125,5,0,0,40,7,85,8,1,55,27,44,1774,45,1712,60,43,66,13,47,6,52,33,49
11/09/2021,Agosto,37,sábado,22,65,6,0,0,26,5,39,13,1,45,11,50,1183,35,1155,64,22,58,6,55,0,0,25,53
11/09/2021,Agosto,37,sábado,23,4,2,0,0,4,5,0,0,0,0,5,41,55,13,55,65,0,0,0,0,0,0,0,0
12/09/2021,Agosto,37,domingo,5,5,4,0,0,0,0,5,11,0,0,2,35,50,19,49,48,1,45,0,0,0,0,0,0
12/09/2021,Agosto,37,domingo,6,29,7,1,5,3,5,25,11,2,40,1,25,92,34,87,57,4,60,0,0,1,55,5,45
12/09/2021,Agosto,37,domingo,7,54,15,2,15,6,20,46,9,18,33,1,45,143,28,123,60,12,48,0,0,8,34,14,54
12/09/2021,Agosto,37,domingo,8,44,9,0,0,2,15,42,11,34,28,10,46,204,41,180,54,15,47,2,55,7,48,13,44
12/09/2021,Agosto,37,domingo,9,74,6,0,0,14,6,60,11,77,21,17,41,295,42,260,57,26,55,5,49,4,48,10,51
12/09/2021,Agosto,37,domingo,10,106,9,2,10,24,6,80,11,101,20,18,41,407,49,379,62,21,58,5,65,2,60,12,54
12/09/2021,Agosto,37,domingo,11,74,7,7,5,21,6,46,11,119,17,23,39,495,46,472,62,15,57,5,51,3,58,10,50
12/09/2021,Agosto,37,domingo,12,43,7,1,5,13,7,29,8,94,22,40,47,687,44,638,60,34,57,11,59,4,43,13,53
12/09/2021,Agosto,37,domingo,13,13,5,0,0,3,5,10,9,3,35,71,45,992,51,940,71,36,64,8,68,8,51,13,63
12/09/2021,Agosto,37,domingo,14,20,6,1,5,5,7,14,6,6,20,114,45,965,49,913,74,34,71,9,51,9,49,13,58
12/09/2021,Agosto,37,domingo,15,20,4,0,0,6,5,14,6,9,42,115,54,771,48,732,73,27,61,10,57,2,50,15,54
12/09/2021,Agosto,37,domingo,16,18,4,0,0,5,5,13,8,12,48,59,70,725,51,666,70,48,63,6,72,5,51,12,53
12/09/2021,Agosto,37,domingo,17,25,3,0,0,10,5,15,5,10,44,47,64,850,49,800,72,37,65,10,63,3,45,21,52
12/09/2021,Agosto,37,domingo,18,39,7,2,10,13,5,24,7,7,35,51,54,941,52,882,73,49,64,6,62,4,60,14,56
12/09/2021,Agosto,37,domingo,19,84,6,8,5,33,6,43,7,2,50,67,59,1011,49,966,72,38,69,3,58,4,45,16,57
12/09/2021,Agosto,37,domingo,20,41,7,2,5,16,5,23,12,4,53,14,55,907,37,877,64,26,61,4,60,0,0,16,54
12/09/2021,Agosto,37,domingo,21,34,4,0,0,8,5,26,8,0,0,7,45,626,46,601,63,22,62,2,60,1,45,10,55
12/09/2021,Agosto,37,domingo,22,54,6,2,5,18,5,34,7,1,5,6,58,391,42,379,60,7,59,1,45,4,48,12,48
12/09/2021,Agosto,37,domingo,23,4,3,0,0,1,5,3,5,0,0,0,0,29,22,27,60,1,25,1,25,0,0,0,0
13/09/2021,Agosto,38,lunes,5,10,4,0,0,2,5,8,8,0,0,2,15,49,25,47,46,1,45,0,0,1,35,11,40
13/09/2021,Agosto,38,lunes,6,41,6,0,0,12,8,29,11,1,25,4,43,296,36,276,60,12,53,1,35,7,34,13,51
13/09/2021,Agosto,38,lunes,7,100,7,1,5,16,8,83,9,13,33,9,47,1927,46,1841,61,61,60,13,59,12,48,39,48
13/09/2021,Agosto,38,lunes,8,69,5,0,0,16,6,53,9,13,43,10,54,1865,49,1727,66,83,61,26,64,29,54,37,55
13/09/2021,Agosto,38,lunes,9,54,4,0,0,9,5,45,6,7,35,18,54,1926,52,1752,69,109,65,27,69,38,56,32,58
13/09/2021,Agosto,38,lunes,10,39,4,0,0,13,8,26,5,2,40,27,49,1459,46,1284,64,101,62,33,56,41,50,31,59
13/09/2021,Agosto,38,lunes,11,53,9,1,15,12,5,40,7,2,5,13,44,1611,49,1436,68,96,63,43,64,36,51,23,59
13/09/2021,Agosto,38,lunes,12,13,2,0,0,0,0,13,7,6,28,38,62,1345,51,1160,71,122,64,31,69,32,53,21,61
13/09/2021,Agosto,38,lunes,13,42,5,0,0,9,7,33,7,2,30,37,54,1599,54,1402,74,129,66,29,69,39,60,23,68
13/09/2021,Agosto,38,lunes,14,42,4,0,0,12,5,30,7,2,20,41,49,1476,53,1300,77,107,67,34,65,35,56,22,64
13/09/2021,Agosto,38,lunes,15,17,5,0,0,9,7,8,9,3,55,41,51,1606,53,1437,78,98,70,32,64,39,56,23,67
13/09/2021,Agosto,38,lunes,16,48,6,1,5,11,6,36,8,6,45,38,65,1665,52,1472,76,118,70,37,62,38,50,26,62
13/09/2021,Agosto,38,lunes,17,35,6,1,5,8,6,26,5,5,15,34,49,1796,56,1607,76,128,69,39,66,22,71,24,62
13/09/2021,Agosto,38,lunes,18,55,5,0,0,18,6,37,9,6,47,34,54,2073,53,1917,75,115,68,26,66,15,56,35,66
13/09/2021,Agosto,38,lunes,19,73,6,3,5,28,6,42,8,4,33,34,56,1899,51,1780,69,94,67,18,59,7,58,26,56
13/09/2021,Agosto,38,lunes,20,57,6,1,5,17,5,39,7,2,30,10,47,1119,45,1071,62,35,59,6,52,7,54,34,55
13/09/2021,Agosto,38,lunes,21,17,6,0,0,3,12,14,5,2,50,8,43,604,45,576,63,21,59,3,52,4,50,19,50
13/09/2021,Agosto,38,lunes,22,48,5,1,5,16,5,31,5,1,15,1,35,399,54,388,63,6,60,4,70,1,75,14,48
13/09/2021,Agosto,38,lunes,23,3,3,0,0,2,5,1,5,0,0,0,0,36,27,35,71,1,65,0,0,0,0,1,45
14/09/2021,Agosto,38,martes,5,5,4,0,0,0,0,5,11,0,0,2,35,50,19,49,48,1,45,0,0,0,0,0,0
14/09/2021,Agosto,38,martes,6,29,7,1,5,3,5,25,11,2,40,1,25,92,34,87,57,4,60,0,0,1,55,5,45
14/09/2021,Agosto,38,martes,7,54,15,2,15,6,20,46,9,18,33,1,45,143,28,123,60,12,48,0,0,8,34,14,54
14/09/2021,Agosto,38,martes,8,44,9,0,0,2,15,42,11,34,28,10,46,204,41,180,54,15,47,2,55,7,48,13,44
